seconds_elapsed,rms,spectral_centroid,zcr,activity,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5
40,0.050416175,1990.6349833272775,0.033971908244680854,play_basketball_with_kid,-255.05049,182.23407,-29.200674,35.9908,-13.015233
41,0.11370329,1732.095399123201,0.03052277260638298,play_basketball_with_kid,-215.69653,184.55016,-15.813868,21.303425,-12.973948
42,0.10465389,1769.5863129683917,0.0317642536569149,play_basketball_with_kid,-212.77109,179.40692,-15.200659,23.536541,-6.9546523
43,0.10485784,1907.3765063002097,0.03241356382978723,play_basketball_with_kid,-198.47507,185.48566,-25.35882,32.66672,-10.943999
44,0.08410299,1879.156707218446,0.029722822473404256,play_basketball_with_kid,-230.48013,184.54166,-22.138535,34.66024,-9.699219
45,0.063678764,1763.3868984673345,0.0343978557180851,play_basketball_with_kid,-253.6565,191.96902,-23.371254,27.350609,-15.808203
46,0.061661243,1977.61834523018,0.030257854055851064,play_basketball_with_kid,-245.83066,170.2729,-19.814663,22.935312,0.03367926
47,0.094273224,2038.2257856167942,0.03897938829787234,play_basketball_with_kid,-225.5193,167.67743,-22.08037,11.544456,1.6156647
48,0.06560104,2030.9062058972202,0.037862574800531915,play_basketball_with_kid,-226.21805,179.36014,-32.33503,31.008396,-15.223099
49,0.07632121,2083.7987804581153,0.031182471742021278,play_basketball_with_kid,-225.61855,165.5878,-28.106768,34.00964,-5.090861
50,0.072866835,2221.671417283257,0.0352549451462766,play_basketball_with_kid,-213.57286,170.691,-33.092175,39.611946,-9.643313
51,0.086762734,2272.4847216361054,0.03483419215425532,play_basketball_with_kid,-199.21994,163.6393,-31.966028,36.73733,-6.617281
52,0.15744494,1570.4813073701541,0.029359208776595744,play_basketball_with_kid,-209.92398,193.89044,-27.631247,18.144768,-3.9013019
53,0.07091245,1508.514453521979,0.031561668882978726,play_basketball_with_kid,-262.67255,204.48407,-19.216522,10.757136,-16.166971
54,0.07713965,1434.4519970549138,0.030813663563829786,play_basketball_with_kid,-255.46594,205.86034,-21.127214,8.671872,5.606424
55,0.091374226,1648.477860722618,0.0353276678856383,play_basketball_with_kid,-230.28804,194.29344,-25.254347,25.52649,-5.212288
56,0.061834387,1736.659803141023,0.03890147107712766,play_basketball_with_kid,-260.40482,196.15526,-26.258022,15.706192,-14.468552
57,0.08649393,1703.1970025306578,0.0363042303856383,play_basketball_with_kid,-238.63293,191.31905,-19.763771,26.846172,-4.683865
58,0.0424893,2078.581485007637,0.037748296210106384,play_basketball_with_kid,-254.18665,187.11299,-42.240894,37.570393,-19.138233
59,0.075314924,2272.8599150268947,0.03137466755319149,play_basketball_with_kid,-213.31699,165.45848,-34.240025,41.207867,-11.333209
60,0.1689973,1952.1094137548487,0.03364985039893617,play_basketball_with_kid,-181.83928,170.61331,-23.474531,21.062016,-10.335172
61,0.108113214,1719.5780930822343,0.029769572805851064,play_basketball_with_kid,-202.08827,187.92056,-23.201525,24.03859,-9.690987
62,0.18938152,1757.8967448472406,0.038065159574468085,play_basketball_with_kid,-177.4215,184.66298,-39.744568,19.005566,2.766686
63,0.10389814,1994.884141741718,0.028564453125,play_basketball_with_kid,-205.52315,168.6455,-27.471071,37.874695,-0.10089209
64,0.09825126,1960.8205947909898,0.027322972074468085,play_basketball_with_kid,-209.31053,170.04182,-22.233685,37.73162,-7.438717
65,0.0778534,1915.9590691362025,0.029753989361702128,play_basketball_with_kid,-226.99673,175.80899,-24.890005,36.335266,-6.3728027
66,0.14058967,2000.578581555278,0.039987117686170214,play_basketball_with_kid,-171.92445,186.16142,-48.087772,23.609879,-9.966095
67,0.18960615,1697.8937686771192,0.03492769281914894,play_basketball_with_kid,-202.74611,180.05692,-28.808876,-1.308786,-4.677034
68,0.14352329,1717.784228988209,0.03873005319148936,play_basketball_with_kid,-238.63489,187.74992,-37.10661,-7.349778,-3.4558494
69,0.04970466,1989.1853735466184,0.04127534906914894,play_basketball_with_kid,-271.4431,171.83673,-30.353905,12.957523,2.5590937
70,0.14255917,1822.192560960847,0.039171584109042555,play_basketball_with_kid,-231.66132,173.68701,-24.756748,-2.699882,-5.468463
71,0.11491112,2009.8570759648528,0.04240255152925532,play_basketball_with_kid,-224.1202,165.22185,-24.08808,11.773805,-3.9827893
72,0.093451716,2279.157487563443,0.03866252493351064,play_basketball_with_kid,-197.6748,169.48528,-28.822351,38.75541,-12.834717
73,0.10729078,2088.2696958083975,0.025691904920212765,play_basketball_with_kid,-205.30754,164.58517,-21.88799,41.817043,-6.0604315
74,0.08716671,2326.0919515108567,0.03255900930851064,play_basketball_with_kid,-206.86185,158.10033,-30.108786,39.044834,-5.3672786
75,0.06841249,2081.348059059843,0.03756648936170213,play_basketball_with_kid,-241.92014,165.4714,-16.35673,23.276512,-3.6518965
76,0.17516243,1663.5796128895986,0.03575880984042553,play_basketball_with_kid,-205.0424,186.35493,-23.612255,8.753248,-7.032602
77,0.1592909,2273.9183322290696,0.03227331283244681,play_basketball_with_kid,-156.16983,163.34055,-24.82822,44.19543,-9.167281
78,0.11698738,2125.2742730782693,0.025588015292553192,play_basketball_with_kid,-201.81566,158.69916,-20.265987,45.418552,-6.0709395
79,0.11914966,2242.567584247189,0.03087599734042553,play_basketball_with_kid,-194.56573,161.40659,-21.214191,48.28338,-10.737988
80,0.108791135,2093.7869311304294,0.027120387300531915,play_basketball_with_kid,-209.39536,162.48293,-23.139498,36.5051,-3.0016885
81,0.062556624,2145.8091504569015,0.025697099401595744,play_basketball_with_kid,-272.84335,148.0214,-16.56367,34.424355,3.943648
82,0.03723525,2138.2039371954284,0.03238759142287234,play_basketball_with_kid,-308.8833,156.8899,-21.694752,36.976013,3.9713404
83,0.041014574,2146.4841976080356,0.02970204454787234,play_basketball_with_kid,-297.00504,154.2808,-19.928242,35.034885,3.7545402
84,0.060779978,2005.1024920898917,0.027634640957446808,play_basketball_with_kid,-265.552,164.94995,-22.6111,39.542374,-2.2438269
85,0.16405685,2085.825409713909,0.029483876329787235,play_basketball_with_kid,-159.25604,173.98856,-24.1645,44.238712,-18.319017
86,0.056664582,2006.428018567832,0.03394593583776596,play_basketball_with_kid,-259.69672,176.20284,-26.698456,31.405367,-11.52733
87,0.064557165,1817.2875979692358,0.033379737367021274,play_basketball_with_kid,-248.97807,178.1065,-21.196165,22.686058,0.48466527
88,0.08353989,1919.7845688860934,0.03520300033244681,play_basketball_with_kid,-214.5922,181.10597,-27.197712,27.42211,-6.059356
89,0.11358349,1658.2125815811512,0.024143949468085107,play_basketball_with_kid,-215.9776,180.86403,-16.3341,26.0938,-0.18061693
90,0.07685517,1933.472600935492,0.02845017453457447,play_basketball_with_kid,-234.83687,169.48497,-19.549221,32.522755,-0.36614528
91,0.13292763,2041.886878517792,0.03010721409574468,play_basketball_with_kid,-180.31284,167.97638,-25.628922,40.552372,-10.780944
92,0.05857033,2105.6416559601025,0.02893845578457447,play_basketball_with_kid,-251.70053,165.14073,-26.669205,38.215603,-6.692523
93,0.14881012,2241.8675984473734,0.032003199800531915,play_basketball_with_kid,-158.6959,165.15858,-28.599945,43.55439,-11.894689
94,0.14502004,1925.7150807638534,0.02290766289893617,play_basketball_with_kid,-190.39397,168.28407,-17.203411,45.92473,-4.5832586
95,0.07522543,2237.120857915185,0.026907413563829786,play_basketball_with_kid,-257.4393,152.58957,-16.123371,39.226692,0.61545134
96,0.0632674,2149.930157534963,0.02685546875,play_basketball_with_kid,-266.5531,152.84856,-14.774859,37.092236,1.2368969
97,0.042830646,2209.6218842530293,0.03252784242021277,play_basketball_with_kid,-297.3827,151.7247,-20.928139,35.42776,2.213061
98,0.08396844,2127.840096852567,0.02762944647606383,play_basketball_with_kid,-229.8831,162.00462,-26.330849,39.338413,-8.752874
99,0.04520353,2077.9277938059417,0.029307263962765957,play_basketball_with_kid,-273.5454,168.86652,-30.063715,41.91415,-7.434543
100,0.04785092,2309.1114942624954,0.03587308843085106,play_basketball_with_kid,-256.64355,165.12923,-28.447557,42.09376,-11.524431
101,0.07356903,2054.181093504014,0.028102144281914893,play_basketball_with_kid,-232.4765,166.89264,-22.698969,34.43419,-3.8128486
102,0.06250714,2183.613126870216,0.03759246176861702,play_basketball_with_kid,-235.78781,171.06541,-26.371555,37.692417,-6.036431
103,0.061692618,2095.6081224176246,0.03331740359042553,play_basketball_with_kid,-233.09375,172.66595,-28.640137,37.450356,-4.075903
104,0.1672561,2085.9797172365606,0.03745740525265957,play_basketball_with_kid,-187.58078,172.2794,-32.568066,19.67268,-8.56727
105,0.08952343,2133.0142627979303,0.03113052692819149,play_basketball_with_kid,-203.68547,169.95259,-27.037916,40.640423,-13.840433
106,0.1095916,2122.6509331851316,0.02721388796542553,play_basketball_with_kid,-203.53787,157.55243,-18.03721,41.115086,-2.4337318
107,0.13991798,2050.255397292482,0.027691780252659573,play_basketball_with_kid,-186.90897,162.40347,-19.929237,44.758472,-2.8571086
108,0.09404275,1947.7123768764754,0.02197265625,play_basketball_with_kid,-237.25914,158.66966,-16.32979,39.091362,3.252431
109,0.037011083,2174.49442159826,0.02664768949468085,play_basketball_with_kid,-302.82062,153.39273,-11.9394865,36.56195,1.0129001
110,0.07167458,1941.472190393142,0.024445229388297872,play_basketball_with_kid,-257.9451,159.78673,-15.188219,36.809715,3.929112
111,0.052592125,2249.726651605252,0.04186232546542553,play_basketball_with_kid,-272.4814,166.72534,-30.39448,27.556166,-7.9949107
112,0.061526157,1749.800222219104,0.03851707945478723,play_basketball_with_kid,-250.38913,194.28279,-35.112064,13.530546,-13.189648
113,0.07172439,2066.9318415631437,0.03176944813829787,play_basketball_with_kid,-233.45007,165.52882,-25.149128,31.45535,-4.7130666
114,0.077841096,2229.430339980479,0.030543550531914893,play_basketball_with_kid,-220.45467,159.46924,-28.96059,46.31748,-3.9917288
115,0.07351136,2256.8829088679977,0.03177983710106383,play_basketball_with_kid,-224.16347,159.37083,-31.570652,42.977863,-4.6765666
116,0.07379291,2298.1528641975365,0.030470827792553192,play_basketball_with_kid,-226.4414,159.335,-27.547506,42.647472,-5.890722
117,0.15291439,1900.335090897946,0.031005859375,play_basketball_with_kid,-211.49628,170.36748,-19.459988,15.698815,-1.8124849
118,0.08097354,1965.3252924552849,0.03950403091755319,play_basketball_with_kid,-251.86128,166.35701,-17.327257,9.621978,4.0815067
119,0.13257597,1763.4813193777995,0.04040787067819149,play_basketball_with_kid,-227.2775,189.41096,-34.915302,2.5890083,9.773892
120,0.10054947,1704.4863105209593,0.03413293716755319,play_basketball_with_kid,-237.8599,196.02765,-36.267353,22.55017,3.1752875
121,0.065990366,1894.2996156377312,0.028626786901595744,play_basketball_with_kid,-241.3508,186.39406,-32.454956,47.17083,-9.016658
122,0.12270403,1821.0830629134407,0.029359208776595744,play_basketball_with_kid,-198.6709,178.44221,-29.326702,33.632793,4.9461293
123,0.15859362,2020.691525255304,0.02608149102393617,play_basketball_with_kid,-164.89362,169.46155,-20.50377,43.5523,-10.541252
124,0.11651166,1850.0346707915971,0.02811253324468085,play_basketball_with_kid,-202.9013,173.25345,-20.918016,29.413317,-2.7798285
125,0.053202953,2159.273454220999,0.033426487699468085,play_basketball_with_kid,-246.3542,169.07399,-32.461937,39.327194,-7.9648957
126,0.06036711,1993.7429475463023,0.03120844414893617,play_basketball_with_kid,-251.31435,166.23872,-21.318293,30.086182,-0.37209487
127,0.092530504,1904.3356626320822,0.035249750664893616,play_basketball_with_kid,-220.12367,183.6251,-30.472439,32.027836,-12.591509
128,0.066498585,2017.5132544634166,0.02844498005319149,play_basketball_with_kid,-240.83691,178.75092,-38.033134,37.591766,-5.346325
129,0.084455945,1825.601060441233,0.0373794880319149,play_basketball_with_kid,-232.25754,180.81227,-29.044981,12.473636,-3.8272083
130,0.06366936,1944.4467624757087,0.027847614694148936,play_basketball_with_kid,-242.7993,178.51984,-26.717215,39.299076,-11.1804495
131,0.067219526,2053.0226048138084,0.028959233710106384,play_basketball_with_kid,-242.90103,166.62762,-24.811367,35.157974,-3.1471488
132,0.05765333,1920.6551564644647,0.03101105385638298,play_basketball_with_kid,-247.23114,184.02321,-34.52997,35.956627,-10.150859
133,0.06703554,1626.213321681191,0.027032081117021278,play_basketball_with_kid,-268.71286,175.16876,-7.9644494,14.03001,11.675385
134,0.033061154,1615.7046723531935,0.029208568816489363,play_basketball_with_kid,-306.61343,195.31024,-25.51882,24.4773,0.34526077
135,0.10085631,1819.0194023705333,0.0341537150930851,play_basketball_with_kid,-224.3922,171.73244,-15.114878,16.710781,8.252468
136,0.14677706,2123.2821183127126,0.03364465591755319,play_basketball_with_kid,-170.54376,168.46086,-31.16657,37.08693,-2.6734378
137,0.19798256,2246.2022779613108,0.03330701462765957,play_basketball_with_kid,-127.72476,169.3199,-25.009495,43.68107,-16.309805
138,0.07764985,1961.3510345380841,0.03212267287234043,play_basketball_with_kid,-247.89636,171.45007,-26.51293,30.906746,-7.5227714
139,0.064556524,1762.7299196161089,0.032507064494680854,play_basketball_with_kid,-271.4713,182.93095,-24.154413,18.490559,-4.0073133
140,0.04409403,2003.5107072700691,0.0313227227393617,play_basketball_with_kid,-264.44867,178.35513,-27.264582,31.768496,-9.384628
141,0.079604946,1997.6081617875686,0.030985081449468085,play_basketball_with_kid,-222.4734,175.2144,-25.735756,33.502308,-5.683176
142,0.08474513,2142.686103271547,0.03154089095744681,play_basketball_with_kid,-204.51486,170.48549,-27.91738,36.748703,-9.419964
143,0.17167966,1864.8997287859074,0.034460189494680854,play_basketball_with_kid,-183.67291,176.3813,-28.722069,21.075281,-4.9678545
144,0.14175867,1889.0023350684976,0.029390375664893616,play_basketball_with_kid,-192.66423,167.50583,-23.402468,33.21595,-0.79514116
145,0.125091,2320.0508431356507,0.04126496010638298,play_basketball_with_kid,-174.49481,161.4285,-26.694532,40.148018,-7.4000406
146,0.17739606,2176.196440745553,0.032621343085106384,play_basketball_with_kid,-147.14557,166.57426,-20.942202,40.951916,-13.560285
147,0.052389387,1948.4390799639216,0.023411527593085107,play_basketball_with_kid,-303.02634,153.27727,-5.679799,25.08127,0.25312424
148,0.027883515,2245.4344866290485,0.03270445478723404,play_basketball_with_kid,-322.99722,163.38252,-30.158964,35.60776,-10.926772
149,0.035110064,2408.9504337310377,0.040018284574468085,play_basketball_with_kid,-290.4331,167.06221,-33.74308,38.80846,-15.700988
150,0.05032276,2241.679550770312,0.0377431017287234,play_basketball_with_kid,-257.20703,159.6621,-26.338938,26.158295,-4.1079574
151,0.04450554,2226.8670874348163,0.03499522107712766,play_basketball_with_kid,-256.6353,172.5262,-39.19305,41.68718,-11.3542795
152,0.05958683,2341.7941108532536,0.036641871675531915,play_basketball_with_kid,-237.17773,151.70271,-20.596584,33.02976,0.4482688
153,0.056938216,2368.5732368633767,0.03739507147606383,play_basketball_with_kid,-236.4302,168.33633,-29.959948,39.749306,-16.706781
154,0.09541002,1794.0923353929993,0.030304604388297872,play_basketball_with_kid,-231.6381,186.13217,-17.16372,29.37255,-24.046085
155,0.07574622,2089.5028828106115,0.032174617686170214,play_basketball_with_kid,-235.80978,163.93726,-10.773744,30.444344,-2.6806016
156,0.045112472,1840.2340365486443,0.031286361369680854,play_basketball_with_kid,-287.58395,181.10742,-17.82444,22.961786,1.354063
157,0.048321355,2047.7644588396324,0.03272523271276596,play_basketball_with_kid,-259.23987,174.25433,-27.021484,34.450752,-3.8110209
158,0.104708776,2439.7955375547826,0.03883394281914894,play_basketball_with_kid,-188.99666,161.70776,-26.677628,41.72807,-16.237871
159,0.15924942,2675.510954288518,0.051576005651595744,play_basketball_with_kid,-142.61864,166.5134,-37.95995,52.951534,-25.848936
160,0.03257576,2300.750119591539,0.03613800698138298,play_basketball_with_kid,-288.1875,163.25484,-31.384888,35.996437,-9.335896
161,0.1101408,1856.2223795663742,0.029307263962765957,play_basketball_with_kid,-210.16,176.89201,-17.633991,21.65053,-11.363313
162,0.065477036,2248.5506403937407,0.03060068982712766,play_basketball_with_kid,-236.6425,162.20497,-25.878714,40.680325,-8.718466
163,0.102635406,2110.543525901739,0.026590550199468085,play_basketball_with_kid,-202.75757,169.95966,-21.917479,37.992435,-9.173897
164,0.08496567,2263.6178807313026,0.028995595079787235,play_basketball_with_kid,-208.50557,164.4684,-30.728516,39.29372,-12.532341
165,0.18851085,1790.8008678704473,0.0337901013962766,play_basketball_with_kid,-170.38986,179.06024,-19.69311,21.145473,-13.240715
166,0.13986373,1578.2649390854288,0.03239278590425532,play_basketball_with_kid,-193.91264,194.90079,-24.646059,15.967571,-10.543148
167,0.070370294,1848.5786974076702,0.030076047207446808,play_basketball_with_kid,-233.41373,181.39069,-24.509434,35.286198,-6.5577226
168,0.08457707,2044.2499771099594,0.03369140625,play_basketball_with_kid,-207.1072,169.45117,-26.014132,35.39133,-0.01194609
169,0.14231487,2166.230449827876,0.03279276097074468,play_basketball_with_kid,-166.22212,170.03685,-26.532753,39.649902,-10.840622
170,0.14946558,2260.7142494866193,0.03379529587765957,play_basketball_with_kid,-168.48248,163.06952,-23.938974,44.48828,-12.224659
171,0.14450912,2013.6828753508437,0.023582945478723406,play_basketball_with_kid,-195.3511,160.58403,-8.764033,42.519436,-7.3580136
172,0.12821202,1926.1206156392934,0.024320561835106384,play_basketball_with_kid,-201.51878,169.72336,-15.076078,47.331734,-9.615742
173,0.091936775,1699.449114233666,0.01697556515957447,play_basketball_with_kid,-268.1216,160.9022,-5.6718397,37.704918,4.3458953
